ID,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Year,Month,Hour,Day_of_Week
A-846094,2021-10-21 11:30:39,42.870892,-78.845329,Buffalo,NY,65.0,2021,10,11,Thursday
A-7692354,2017-08-07 08:17:06,44.54214,-88.02869,Green Bay,WI,61.0,2017,8,8,Monday
A-6381455,2021-01-25 07:50:00,34.488534,-119.30558899999998,Ojai,CA,48.0,2021,1,7,Monday
A-2806587,2018-05-07 09:03:49,39.935802,-75.078751,Pennsauken,NJ,61.0,2018,5,9,Monday
A-4183768,2023-01-20 13:30:35,39.11011577,-84.53139424,Cincinnati,OH,37.0,2023,1,13,Friday
A-6996372,2020-06-02 09:21:57,32.76096,-96.77084,Dallas,TX,78.0,2020,6,9,Tuesday
A-3552494,2016-06-27 14:03:46,37.902393,-121.466027,Stockton,CA,99.0,2016,6,14,Monday
A-680411,2022-03-11 09:48:00,29.835979,-95.46505,Houston,TX,62.0,2022,3,9,Friday
A-6733412,2020-12-19 01:26:38,48.438173,-109.865137,Havre,MT,43.0,2020,12,1,Saturday
A-977436,2021-07-06 06:02:48,40.961319,-73.738846,Mamaroneck,NY,73.0,2021,7,6,Tuesday
A-6107247,2021-12-11 10:22:00,34.177352,-118.875691,Westlake Village,CA,63.0,2021,12,10,Saturday
A-1799707,2019-11-05 08:58:34,35.175743,-89.83641800000002,Memphis,TN,52.0,2019,11,8,Tuesday
A-1307690,2020-09-21 17:35:22,34.773819,-86.538795,Huntsville,AL,75.0,2020,9,17,Monday
A-2957932,2018-03-20 19:44:48,47.612019,-122.348183,Seattle,WA,48.9,2018,3,19,Tuesday
A-4099815,2022-02-25 08:11:02,38.883081,-77.229504,Fairfax,VA,35.0,2022,2,8,Friday
A-6403572,2021-02-05 23:00:00,34.031374,-118.349306,Los Angeles,CA,50.0,2021,2,23,Friday
A-6251413,2021-10-22 17:46:30,40.072236,-80.724468,Wheeling,WV,51.0,2021,10,17,Friday
A-1003251,2021-06-15 08:20:25,40.770947,-73.279831,Bay Shore,NY,68.0,2021,6,8,Tuesday
A-4802974,2022-01-28 18:37:00,33.462469,-112.164273,Phoenix,AZ,64.0,2022,1,18,Friday
A-265798,2016-12-20 17:34:32,32.745037,-96.727097,Dallas,TX,48.2,2016,12,17,Tuesday
A-2735370,2018-05-31 16:48:58,33.766438,-117.924644,Garden Grove,CA,68.0,2018,5,16,Thursday
A-738677,2022-01-21 07:15:18,40.292751,-75.323059,Souderton,PA,12.0,2022,1,7,Friday
A-2712951,2018-07-19 13:37:51,30.422909000000004,-91.139572,Baton Rouge,LA,91.0,2018,7,13,Thursday
A-108360,2016-05-22 04:15:58,34.028343,-118.230194,Los Angeles,CA,57.9,2016,5,4,Sunday
A-3805761,2022-11-08 16:28:00,34.109411,-117.226177,Highland,CA,61.0,2022,11,16,Tuesday
A-2995523,2018-02-07 08:14:47,38.124599,-85.614677,Louisville,KY,30.0,2018,2,8,Wednesday
A-5842483,2021-07-12 11:44:58,36.153147,-86.855083,Nashville,TN,81.0,2021,7,11,Monday
A-1047655,2021-05-13 07:53:42,34.267075,-119.200783,Ventura,CA,58.0,2021,5,7,Thursday
A-640173,2022-04-22 06:51:17,41.800751,-71.401871,Providence,RI,49.0,2022,4,6,Friday
A-1609875,2020-01-23 08:38:16,35.623699,-97.513786,Edmond,OK,40.0,2020,1,8,Thursday
A-2826017,2018-05-15 14:00:00,48.057659,-122.176933,Marysville,WA,70.0,2018,5,14,Tuesday
A-6275728,2021-06-15 17:00:30,40.720438,-111.98619,West Valley City,UT,105.0,2021,6,17,Tuesday
A-3082803,2018-01-24 08:41:41,40.476543,-74.29985,South Amboy,NJ,41.0,2018,1,8,Wednesday
A-766577,2021-12-23 07:20:49,38.902939,-77.024017,Washington,DC,31.0,2021,12,7,Thursday
A-964516,2021-07-21 07:42:36,33.888088,-117.879539,Fullerton,CA,73.0,2021,7,7,Wednesday
A-6208219,2021-12-09 07:14:30,43.708108,-92.703864,Dexter,MN,32.0,2021,12,7,Thursday
A-675755,2022-03-16 07:24:13,32.649097,-96.706963,Hutchins,TX,41.0,2022,3,7,Wednesday
A-665334,2022-03-24 15:46:07,30.27161,-89.758461,Slidell,LA,72.0,2022,3,15,Thursday
A-784532,2021-12-10 12:53:22,29.940382,-95.296066,Humble,TX,84.0,2021,12,12,Friday
A-1882236,2019-09-26 08:05:39,47.227551,-122.462547,Tacoma,WA,59.0,2019,9,8,Thursday
A-4136325,2022-12-29 07:27:07,35.75111300000001,-78.672454,Raleigh,NC,31.0,2022,12,7,Thursday
A-6307701,2021-10-16 18:47:30,34.12868,-117.939279,Baldwin Park,CA,77.0,2021,10,18,Saturday
A-2662144,2018-08-22 15:30:39,30.267702000000003,-97.737923,Austin,TX,102.9,2018,8,15,Wednesday
A-2561977,2018-09-04 17:47:26,33.500217,-82.082268,Augusta,GA,91.9,2018,9,17,Tuesday
A-7356557,2019-10-26 08:45:00,38.83337,-112.03201,Richfield,UT,36.0,2019,10,8,Saturday
A-2986492,2018-02-02 16:04:58,30.253071,-81.516144,Jacksonville,FL,66.0,2018,2,16,Friday
A-6638621,2020-12-01 07:09:11,45.414692,-116.322806,Riggins,ID,27.0,2020,12,7,Tuesday
A-4881801,2022-03-20 13:11:00,29.947898,-90.091381,New Orleans,LA,72.0,2022,3,13,Sunday
A-5294519,2022-09-21 16:25:17,35.150409,-80.836128,Charlotte,NC,89.0,2022,9,16,Wednesday
A-5972658,2021-12-18 10:43:00,30.25223851189493,-92.26501822427625,Rayne,LA,78.0,2021,12,10,Saturday
A-1426927,2020-08-17 08:26:15,35.53677000000001,-97.460701,Oklahoma City,OK,76.0,2020,8,8,Monday
A-6542519,2021-01-29 18:54:00,33.991752000000005,-117.717593,Chino,CA,50.0,2021,1,18,Friday
A-6704059,2020-09-12 18:15:30,45.529958,-122.614314,Portland,OR,64.0,2020,9,18,Saturday
A-3980795,2022-11-30 17:24:00,39.414598,-121.688123,Biggs,CA,54.0,2022,11,17,Wednesday
A-3000147,2018-02-08 09:10:44,37.74993900000001,-122.204445,Oakland,CA,55.9,2018,2,9,Thursday
A-7097678,2020-06-18 18:04:07,39.77514,-104.86001,Denver,CO,66.0,2020,6,18,Thursday
A-5656,2016-12-05 12:36:43,37.935482,-122.51683,Corte Madera,CA,55.4,2016,12,12,Monday
A-3893545,2022-02-24 19:05:37,35.106672,-85.296755,Chattanooga,TN,67.0,2022,2,19,Thursday
A-1885611,2019-09-28 11:42:04,34.151661,-118.141609,Pasadena,CA,,2019,9,11,Saturday
A-3013250,2018-02-15 07:30:59,35.255672,-80.82968100000002,Charlotte,NC,59.0,2018,2,7,Thursday
A-1647425,2020-02-13 11:19:01,29.703705,-95.58786,Houston,TX,50.0,2020,2,11,Thursday
A-967525,2021-07-19 07:50:57,33.426708000000005,-117.150284,Fallbrook,CA,76.0,2021,7,7,Monday
A-5550931,2021-07-05 00:24:45,42.980635,-73.561116,Schaghticoke,NY,59.0,2021,7,0,Monday
A-7080249,2020-06-11 11:25:15,35.91219,-78.65511,Raleigh,NC,78.0,2020,6,11,Thursday
A-1928161,2019-08-22 10:27:11,30.27986,-97.807549,Austin,TX,86.0,2019,8,10,Thursday
A-79968,2016-09-27 14:52:45,34.019634,-117.988121,Hacienda Heights,CA,95.0,2016,9,14,Tuesday
A-6204579,2021-08-13 12:36:37,38.193858,-86.981825,Dale,IN,82.0,2021,8,12,Friday
A-7050209,2020-06-22 16:55:18,30.17923,-97.84108,Austin,TX,92.0,2020,6,16,Monday
A-2109880,2019-05-18 14:16:32,34.081909,-80.940758,Columbia,SC,92.0,2019,5,14,Saturday
A-59846,2016-12-30 17:24:22,33.872147,-117.699638,Anaheim,CA,57.0,2016,12,17,Friday
A-6128136,2021-03-20 21:13:00,35.450702,-120.698356,Atascadero,CA,50.0,2021,3,21,Saturday
A-5983017,2021-10-29 19:06:30,38.321341,-77.737525,Locust Grove,VA,60.0,2021,10,19,Friday
A-3819690,2023-01-24 06:52:27,45.188122,-92.772259,Marine On Saint Croix,MN,16.0,2023,1,6,Tuesday
A-4235569,2023-01-03 06:45:00,37.772957,-120.970671,Escalon,CA,42.0,2023,1,6,Tuesday
A-433743,2017-04-26 20:00:14,29.352627,-98.428162,San Antonio,TX,84.0,2017,4,20,Wednesday
A-625457,2022-05-11 18:44:31,35.412471999999994,-119.05441299999998,Bakersfield,CA,67.0,2022,5,18,Wednesday
A-5100866,2023-02-07 15:48:49,33.899615999999995,-84.360996,Atlanta,GA,67.0,2023,2,15,Tuesday
A-4850891,2022-09-16 11:30:00,33.68844867,-117.33446717,Lake Elsinore,CA,73.0,2022,9,11,Friday
A-4229826,2022-04-16 11:14:15,35.16666,-80.87607,Charlotte,NC,65.0,2022,4,11,Saturday
A-2165023,2019-04-12 16:56:13,34.578869,-86.977531,Decatur,AL,64.0,2019,4,16,Friday
A-5157249,2023-01-16 08:01:00,38.066888,-112.691461,Paragonah,UT,32.0,2023,1,8,Monday
A-7200805,2020-04-27 22:30:14,41.73754,-87.82388,Justice,IL,57.0,2020,4,22,Monday
A-3701027,2023-03-26 04:44:30,32.783113,-96.810575,Dallas,TX,50.0,2023,3,4,Sunday
A-92170,2016-08-24 14:06:40,34.058636,-118.454605,Los Angeles,CA,73.9,2016,8,14,Wednesday
A-3706327,2022-09-22 12:15:41,38.174333,-77.502998,Fredericksburg,VA,82.0,2022,9,12,Thursday
A-2132666,2019-05-30 17:16:55,33.709765999999995,-117.85041,Santa Ana,CA,67.0,2019,5,17,Thursday
A-2324092,2019-01-08 07:29:22,27.95573,-82.485085,Tampa,FL,61.0,2019,1,7,Tuesday
A-1870049,2019-09-20 16:26:08,28.874313,-81.28366899999997,Debary,FL,84.0,2019,9,16,Friday
A-4341706,2022-12-05 16:33:30,33.687746999999995,-117.899444,Costa Mesa,CA,61.0,2022,12,16,Monday
A-2605932,2018-09-25 17:16:48,32.842972,-81.125099,Hampton,SC,86.0,2018,9,17,Tuesday
A-2846536,2018-05-25 17:47:24,43.159374,-77.638863,Rochester,NY,82.9,2018,5,17,Friday
A-6620992,2020-11-12 04:54:00,40.089334,-77.167016,Gardners,PA,64.0,2020,11,4,Thursday
A-7252634,2020-02-06 08:10:00,34.26767,-118.48476,Granada Hills,CA,44.0,2020,2,8,Thursday
A-6269648,2021-08-07 23:41:00,34.29411292059757,-110.97411274857056,Payson,AZ,75.0,2021,8,23,Saturday
A-6922969,2020-09-20 00:19:00,29.436675,-81.169105,Flagler Beach,FL,,2020,9,0,Sunday
A-6167803,2021-08-25 07:17:00,25.899331,-80.188855,Miami,FL,78.0,2021,8,7,Wednesday
A-1563770,2020-04-23 21:50:19,32.822151,-96.786263,Dallas,TX,76.0,2020,4,21,Thursday
A-2283047,2019-02-13 08:41:18,41.878811,-88.10365300000002,Wheaton,IL,12.9,2019,2,8,Wednesday
A-7074816,2020-06-09 19:15:52,38.21952,-85.61952,Louisville,KY,84.0,2020,6,19,Tuesday
A-6334644,2021-04-09 05:40:00,34.862041,-82.399759,Greenville,SC,64.0,2021,4,5,Friday
A-2963504,2018-03-22 07:09:16,33.655205,-111.996254,Phoenix,AZ,64.0,2018,3,7,Thursday
A-6369966,2021-01-23 14:00:00,25.942296,-80.30827,Hialeah,FL,79.0,2021,1,14,Saturday
A-7681553,2017-09-12 09:38:21,42.7891,-74.01984,Schenectady,NY,59.0,2017,9,9,Tuesday
A-2787348,2018-06-28 09:54:23,40.78561,-73.200806,Central Islip,NY,71.1,2018,6,9,Thursday
A-2668848,2018-08-26 13:50:44,40.167023,-75.204468,Ambler,PA,80.6,2018,8,13,Sunday
A-6405341,2021-01-25 18:46:18,39.959948,-75.606447,West Chester,PA,32.0,2021,1,18,Monday
A-1500381,2020-06-09 13:21:07,34.067619,-117.40947,Bloomington,CA,95.0,2020,6,13,Tuesday
A-5865244,2021-03-10 15:54:00,38.993438,-122.927609,Lakeport,CA,44.0,2021,3,15,Wednesday
A-1259695,2020-11-19 19:30:23,32.925911,-96.821312,Dallas,TX,70.0,2020,11,19,Thursday
A-1549713,2020-04-08 18:26:01,33.520329,-112.17308,Glendale,AZ,71.0,2020,4,18,Wednesday
A-149249,2017-01-17 05:44:46,33.986828,-82.003212,Troy,SC,52.0,2017,1,5,Tuesday
A-6468887,2021-02-16 06:57:30,29.737055,-95.54126,Houston,TX,15.0,2021,2,6,Tuesday
A-1786764,2019-10-30 20:58:41,35.15274,-80.876312,Charlotte,NC,65.0,2019,10,20,Wednesday
A-3997240,2022-11-15 18:22:30,38.922697,-77.21552,Mc Lean,VA,41.0,2022,11,18,Tuesday
A-6171166,2021-12-03 23:39:00,34.383605,-118.568088,Valencia,CA,54.0,2021,12,23,Friday
A-1267909,2020-11-13 13:08:00,37.167488,-113.373901,Hurricane,UT,53.0,2020,11,13,Friday
A-6471553,2021-01-29 00:48:00,41.120694,-73.326911,Westport,CT,19.0,2021,1,0,Friday
A-5320085,2022-11-23 21:35:21,45.529153,-93.041178,North Branch,MN,38.0,2022,11,21,Wednesday
A-6605207,2020-10-05 17:03:00,34.057155,-117.803853,Pomona,CA,90.0,2020,10,17,Monday
A-235901,2017-01-15 19:11:11,38.677994,-77.233109,Lorton,VA,42.4,2017,1,19,Sunday
A-3518428,2016-04-22 19:27:43,39.8416,-75.40231,Chester,PA,73.0,2016,4,19,Friday
A-525008,2022-08-26 08:03:44,30.178499,-92.003181,Lafayette,LA,79.0,2022,8,8,Friday
A-7751165,2019-08-29 19:02:00,36.750131,-119.844367,Fresno,CA,93.0,2019,8,19,Thursday
A-2990980,2018-02-05 08:46:39,45.067535,-93.247719,Minneapolis,MN,1.0,2018,2,8,Monday
A-5261382,2022-12-30 06:26:00,34.998087,-80.46279399999997,Wingate,NC,42.0,2022,12,6,Friday
A-814336,2021-11-18 08:51:18,25.80826,-80.32002299999998,Miami,FL,79.0,2021,11,8,Thursday
A-7080239,2020-06-11 10:37:00,35.91459000000001,-78.68196999999998,Raleigh,NC,77.0,2020,6,10,Thursday
A-5339486,2023-02-14 14:39:00,42.217616,-83.68542,Ypsilanti,MI,51.0,2023,2,14,Tuesday
A-6603575,2020-11-05 21:43:30,32.901584,-97.099286,Grapevine,TX,66.0,2020,11,21,Thursday
A-4114428,2022-02-27 11:48:00,35.398067235777866,-82.50471711119411,Hendersonville,NC,42.0,2022,2,11,Sunday
A-7490525,2018-12-26 06:46:45,41.766239,-87.62553,Chicago,IL,28.9,2018,12,6,Wednesday
A-2738623,2018-06-02 05:18:59,35.688625,-119.330643,Mc Farland,CA,66.9,2018,6,5,Saturday
A-1103892,2021-03-26 07:52:42,42.62226500000001,-71.36563100000002,Chelmsford,MA,56.0,2021,3,7,Friday
A-2114356,2019-05-21 14:55:34,35.033634,-80.805428,Charlotte,NC,86.0,2019,5,14,Tuesday
A-5711580,2021-09-17 15:38:11,29.736081,-95.608055,Houston,TX,92.0,2021,9,15,Friday
A-5019098,2022-08-04 16:38:25,29.958759000000004,-95.418306,Houston,TX,98.0,2022,8,16,Thursday
A-93386,2016-08-29 12:54:47,34.316074,-118.420578,Sylmar,CA,93.2,2016,8,12,Monday
A-2056534,2019-06-17 08:39:59,39.68755,-104.99218,Denver,CO,57.0,2019,6,8,Monday
A-651239,2022-04-13 17:48:42,40.56065,-84.1698,Wapakoneta,OH,66.0,2022,4,17,Wednesday
A-642217,2022-04-21 17:47:12,34.729541999999995,-114.317451,Lake Havasu City,AZ,89.0,2022,4,17,Thursday
A-3437364,2016-10-18 14:26:57,30.758090000000006,-98.22875,Burnet,TX,87.1,2016,10,14,Tuesday
A-529571,2022-08-23 06:33:42,33.484867,-117.142464,Temecula,CA,66.0,2022,8,6,Tuesday
A-1295437,2020-09-11 09:33:50,30.438599,-91.187218,Baton Rouge,LA,81.0,2020,9,9,Friday
A-4976192,2022-11-30 18:51:00,25.812646,-80.195417,Miami,FL,80.0,2022,11,18,Wednesday
A-3165340,2017-11-03 07:34:08,35.36027100000001,-80.7584,Charlotte,NC,51.8,2017,11,7,Friday
A-620331,2022-05-17 07:11:58,35.408909,-80.68987299999998,Concord,NC,55.0,2022,5,7,Tuesday
A-7703761,2019-04-04 16:13:56,34.24086,-119.18487,Oxnard,CA,60.0,2019,4,16,Thursday
A-1703151,2019-12-09 08:33:50,37.571499,-77.478577,Richmond,VA,45.0,2019,12,8,Monday
A-2438748,2018-11-07 10:12:20,41.391632,-73.59318499999998,Brewster,NY,55.0,2018,11,10,Wednesday
A-3341526,2017-09-29 09:39:11,43.05864,-77.471321,Pittsford,NY,55.9,2017,9,9,Friday
A-4414056,2022-04-13 07:33:00,39.904835,-75.19603000000002,Philadelphia,PA,56.0,2022,4,7,Wednesday
A-3231284,2017-10-08 17:06:40,39.70303300000001,-86.108253,Indianapolis,IN,64.0,2017,10,17,Sunday
A-1289608,2020-09-08 07:37:50,35.263008,-80.88423900000002,Charlotte,NC,64.0,2020,9,7,Tuesday
A-1021830,2021-06-02 13:20:19,34.080502,-118.293793,Los Angeles,CA,72.0,2021,6,13,Wednesday
A-5765427,2021-06-01 18:16:42,29.685493,-95.532155,Houston,TX,85.0,2021,6,18,Tuesday
A-607119,2022-05-30 11:45:57,32.675785,-97.017235,Grand Prairie,TX,86.0,2022,5,11,Monday
A-5685267,2021-09-13 07:47:00,34.175757,-118.518522,Encino,CA,66.0,2021,9,7,Monday
A-2077714,2019-06-28 08:21:31,30.168579,-97.784912,Austin,TX,77.0,2019,6,8,Friday
A-3907858,2022-07-02 11:40:00,33.598083,-117.106645,Winchester,CA,82.0,2022,7,11,Saturday
A-4530055,2022-03-14 12:29:30,28.430006,-81.404661,Orlando,FL,76.0,2022,3,12,Monday
A-2981319,2018-01-31 20:17:21,34.783726,-80.757462,Lancaster,SC,39.2,2018,1,20,Wednesday
A-1380690,2020-07-08 06:44:50,43.045189,-83.862053,Flushing,MI,69.0,2020,7,6,Wednesday
A-1653100,2020-02-17 06:01:38,36.198345,-86.620216,Hermitage,TN,43.0,2020,2,6,Monday
A-4659572,2022-08-27 05:36:29,37.474388,-77.296079,Henrico,VA,70.0,2022,8,5,Saturday
A-201701,2017-01-25 07:31:27,42.405121,-71.035454,Chelsea,MA,37.0,2017,1,7,Wednesday
A-2385526,2018-12-07 08:01:16,36.167057,-86.779617,Nashville,TN,39.9,2018,12,8,Friday
A-331384,2017-02-10 15:48:50,39.357121,-77.56121800000003,Jefferson,MD,33.8,2017,2,15,Friday
A-1559732,2020-04-20 05:24:38,39.044754,-77.120491,Rockville,MD,49.0,2020,4,5,Monday
A-102245,2016-04-14 16:31:44,33.85458,-117.976135,Anaheim,CA,73.0,2016,4,16,Thursday
A-3255595,2017-10-19 07:05:33,39.244564,-94.456131,Liberty,MO,46.4,2017,10,7,Thursday
A-3783344,2022-01-16 18:37:30,39.66052651386423,-78.05941700898141,Hancock,MD,17.0,2022,1,18,Sunday
A-5546735,2021-12-12 09:23:00,40.318648,-75.782585,Douglassville,PA,39.0,2021,12,9,Sunday
A-6375891,2021-02-07 04:22:00,33.237516,-87.56949499999997,Northport,AL,41.0,2021,2,4,Sunday
A-5344161,2022-10-11 15:20:05,32.98308,-117.076227,San Diego,CA,78.0,2022,10,15,Tuesday
A-2062386,2019-06-20 19:17:53,35.381062,-80.913567,Huntersville,NC,81.0,2019,6,19,Thursday
A-5699340,2021-11-10 16:42:30,29.979336,-90.059014,New Orleans,LA,67.0,2021,11,16,Wednesday
A-6593244,2020-12-18 11:58:00,36.758015,-76.29597,Chesapeake,VA,40.0,2020,12,11,Friday
A-915270,2021-09-01 19:21:43,40.477833,-74.4067,East Brunswick,NJ,69.0,2021,9,19,Wednesday
A-937373,2021-08-13 10:53:38,37.537945,-79.680359,Buchanan,VA,90.0,2021,8,10,Friday
A-626012,2022-05-11 16:11:01,28.029940000000003,-82.738258,Clearwater,FL,84.0,2022,5,16,Wednesday
A-5685034,2021-12-21 10:19:30,32.752227000000005,-117.156704,San Diego,CA,61.0,2021,12,10,Tuesday
A-2716772,2018-07-21 13:09:27,30.28848300000001,-97.629753,Austin,TX,96.1,2018,7,13,Saturday
A-1511209,2020-06-18 15:44:14,37.606239,-122.065651,Hayward,CA,86.0,2020,6,15,Thursday
A-1726624,2019-12-19 07:30:04,33.827816,-84.360107,Atlanta,GA,28.0,2019,12,7,Thursday
A-428061,2017-05-05 08:28:39,38.88591,-77.446999,Chantilly,VA,63.0,2017,5,8,Friday
A-3218013,2017-10-02 09:11:32,41.765152,-88.05648000000002,Woodridge,IL,68.0,2017,10,9,Monday
A-5040408,2022-08-01 02:17:57,37.789096,-79.883387,Low Moor,VA,,2022,8,2,Monday
A-7289890,2019-12-26 01:10:00,33.939173,-117.18498999999998,Moreno Valley,CA,46.0,2019,12,1,Thursday
A-9130,2016-12-30 20:37:55,36.39935300000001,-121.904617,Carmel,CA,52.0,2016,12,20,Friday
A-4015068,2022-11-11 15:37:00,28.542759000000004,-81.44606,Orlando,FL,76.0,2022,11,15,Friday
A-2829263,2018-05-17 08:16:59,43.114693,-77.551834,Rochester,NY,61.0,2018,5,8,Thursday
A-1026682,2021-05-28 15:15:50,29.59157,-98.596718,San Antonio,TX,86.0,2021,5,15,Friday
A-5836422,2021-09-26 15:08:00,39.00803300000001,-76.979838,Silver Spring,MD,73.0,2021,9,15,Sunday
A-2159694,2019-04-10 07:56:15,42.068249,-88.309853,Elgin,IL,37.0,2019,4,7,Wednesday
A-5134572,2022-01-22 19:55:13,40.629251,-74.24091999999997,Linden,NJ,27.0,2022,1,19,Saturday
A-6132139,2021-07-19 10:57:30,32.714699,-96.618497,Balch Springs,TX,77.0,2021,7,10,Monday
A-5899518,2021-06-21 08:02:30,35.20385,-80.753805,Charlotte,NC,73.0,2021,6,8,Monday
A-2933451,2018-03-08 16:58:50,36.13785900000001,-95.992386,Tulsa,OK,60.1,2018,3,16,Thursday
A-7611822,2018-03-29 11:10:31,29.80953,-95.31285,Houston,TX,69.8,2018,3,11,Thursday
A-1086167,2021-04-12 08:24:09,41.752209,-87.954536,Willowbrook,IL,53.0,2021,4,8,Monday
A-4042831,2022-04-09 10:05:00,28.878432512145626,-82.0925366874595,Wildwood,FL,60.0,2022,4,10,Saturday
A-1425466,2020-08-16 16:16:31,41.783604,-72.568764,Manchester,CT,68.0,2020,8,16,Sunday
A-2570933,2018-09-07 19:03:49,33.449290999999995,-112.082558,Phoenix,AZ,102.0,2018,9,19,Friday
A-3190712,2017-11-16 09:02:29,34.033218,-118.192375,Los Angeles,CA,66.0,2017,11,9,Thursday
A-4030818,2022-03-22 16:58:00,35.33221364004453,-119.00308012905596,Bakersfield,CA,81.0,2022,3,16,Tuesday
A-659343,2022-04-06 06:51:03,41.860538,-87.973007,Villa Park,IL,48.0,2022,4,6,Wednesday
A-6154572,2021-07-05 10:24:00,32.991819,-117.255842,Del Mar,CA,71.0,2021,7,10,Monday
A-39729,2016-05-24 10:29:38,38.581375,-121.303467,Rancho Cordova,CA,62.6,2016,5,10,Tuesday
A-4609639,2022-06-16 00:02:00,34.799217,-77.43924100000002,Jacksonville,NC,76.0,2022,6,0,Thursday
A-4356915,2022-03-18 16:03:00,37.787301,-122.180727,Oakland,CA,66.0,2022,3,16,Friday
A-7334666,2019-10-09 15:23:00,33.90113,-117.46933,Riverside,CA,80.0,2019,10,15,Wednesday
A-6707692,2020-12-15 20:30:00,33.562819,-82.10550500000002,Evans,GA,46.0,2020,12,20,Tuesday
A-5596669,2021-12-29 16:16:31,38.767865896040114,-90.1871001716128,Saint Louis,MO,39.0,2021,12,16,Wednesday
A-7105907,2020-03-06 16:47:00,35.352222,-118.985278,Bakersfield,CA,79.0,2020,3,16,Friday
A-6957990,2020-11-06 16:29:00,35.753556,-78.635276,Raleigh,NC,68.0,2020,11,16,Friday
A-1317227,2020-09-28 16:15:28,32.681984,-96.744423,Dallas,TX,77.0,2020,9,16,Monday
A-3577336,2017-03-07 10:33:54,33.620709999999995,-84.466061,Atlanta,GA,66.9,2017,3,10,Tuesday
A-1414563,2020-08-06 04:28:23,37.449272,-122.123253,Palo Alto,CA,64.0,2020,8,4,Thursday
A-5829013,2021-06-18 15:21:00,30.358201,-98.082714,Spicewood,TX,92.0,2021,6,15,Friday
A-2972249,2018-03-27 19:52:19,37.802803,-122.428215,San Francisco,CA,57.9,2018,3,19,Tuesday
A-6841546,2020-11-02 17:23:30,32.962995,-80.043993,North Charleston,SC,54.0,2020,11,17,Monday
A-7375836,2019-11-09 23:37:18,36.57474000000001,-87.26085,Clarksville,TN,43.0,2019,11,23,Saturday
A-7412587,2019-09-09 14:05:47,42.469823,-123.334377,Grants Pass,OR,57.0,2019,9,14,Monday
A-4014934,2022-06-01 10:39:00,33.973496999999995,-118.37609,Los Angeles,CA,71.0,2022,6,10,Wednesday
A-3113195,2017-12-07 16:28:48,32.929031,-80.17061600000002,Charleston,SC,45.0,2017,12,16,Thursday
A-1344046,2020-10-16 07:45:01,30.23357,-92.093811,Scott,LA,60.0,2020,10,7,Friday
A-3407348,2017-08-29 19:43:03,42.98555800000001,-85.698471,Grand Rapids,MI,73.0,2017,8,19,Tuesday
A-2079847,2019-06-30 20:30:19,39.094398,-94.54245,Kansas City,MO,88.0,2019,6,20,Sunday
A-2139270,2019-05-02 09:18:47,40.43196500000001,-111.891289,Lehi,UT,44.0,2019,5,9,Thursday
A-2695163,2018-07-10 07:13:52,40.099602,-75.30242199999998,Conshohocken,PA,69.8,2018,7,7,Tuesday
A-5011557,2022-04-29 19:51:00,33.434454202492546,-117.61721491757577,San Clemente,CA,60.0,2022,4,19,Friday
A-5217489,2023-01-28 14:14:29,32.192059,-110.840857,Tucson,AZ,64.0,2023,1,14,Saturday
A-6043972,2021-03-30 19:27:41,34.192387,-79.75734399999997,Florence,SC,66.0,2021,3,19,Tuesday
A-3910486,2022-11-01 19:13:00,34.065984,-118.215438,Los Angeles,CA,63.0,2022,11,19,Tuesday
A-1655318,2020-02-18 07:20:49,33.43103,-86.71135699999998,Birmingham,AL,59.0,2020,2,7,Tuesday
A-3222858,2017-10-04 18:16:53,35.214008,-80.77125500000002,Charlotte,NC,81.0,2017,10,18,Wednesday
A-7077573,2020-06-10 16:42:57,37.50437,-77.6588,Midlothian,VA,86.0,2020,6,16,Wednesday
A-6131774,2021-04-09 17:18:00,33.605269,-112.116904,Phoenix,AZ,90.0,2021,4,17,Friday
A-6275760,2021-08-20 14:46:22,34.918734,-81.999143,Spartanburg,SC,88.0,2021,8,14,Friday
A-7505618,2018-11-20 01:02:19,33.632459999999995,-84.40071999999998,Atlanta,GA,57.0,2018,11,1,Tuesday
A-662362,2022-04-04 11:38:47,42.646587,-84.072784,Fowlerville,MI,33.0,2022,4,11,Monday
A-1780458,2019-10-27 17:34:14,39.77496,-86.14215899999998,Indianapolis,IN,61.0,2019,10,17,Sunday
A-4221233,2022-09-13 08:11:00,25.947208,-80.15404000000002,Miami,FL,80.0,2022,9,8,Tuesday
A-6222495,2021-04-23 15:07:00,34.072105,-117.942754,West Covina,CA,67.0,2021,4,15,Friday
A-6553201,2021-02-20 10:23:08,43.056348,-78.990372,Grand Island,NY,22.0,2021,2,10,Saturday
A-6425826,2021-02-19 12:23:00,25.761082,-80.416922,Miami,FL,84.0,2021,2,12,Friday
A-4969169,2022-04-23 22:29:00,41.709579,-75.67062299999998,Kingsley,PA,57.0,2022,4,22,Saturday
A-7213430,2020-01-07 08:52:00,33.735818,-117.819731,Tustin,CA,61.0,2020,1,8,Tuesday
A-6177887,2021-12-13 13:38:04,36.150252,-86.857897,Nashville,TN,60.0,2021,12,13,Monday
A-3089619,2018-01-26 17:19:15,36.037739,-86.794754,Brentwood,TN,57.0,2018,1,17,Friday
A-5255905,2022-10-04 06:54:00,33.559719,-117.199741,Murrieta,CA,63.0,2022,10,6,Tuesday
